[2026-01-22 16:22:48] ============================================================
[2026-01-22 16:22:48] Updater started
[2026-01-22 16:22:48] Download URL: https://github.com/mahinkhan1408/TVL/releases/download/v1.0.0/PreservationApp.exe
[2026-01-22 16:22:48] Target EXE: C:\Scr\TVL\dist\PreservationApp.exe
[2026-01-22 16:22:48] Version: 1.0.0
[2026-01-22 16:22:48] Expected SHA256: 758B2000587DBDE3...
[2026-01-22 16:22:48] Waiting for PreservationApp.exe to exit...
[2026-01-22 16:22:49] PreservationApp.exe has exited
[2026-01-22 16:22:50] Backup created: C:\Scr\TVL\dist\PreservationApp.exe.backup
[2026-01-22 16:22:50] Downloading from https://github.com/mahinkhan1408/TVL/releases/download/v1.0.0/PreservationApp.exe...
[2026-01-22 16:23:14] Downloaded 25477120/39971592 bytes (63.7%)
[2026-01-22 16:23:14] Downloaded 25559040/39971592 bytes (63.9%)
[2026-01-22 16:23:14] Downloaded 25640960/39971592 bytes (64.1%)
[2026-01-22 16:23:14] Downloaded 25722880/39971592 bytes (64.4%)
[2026-01-22 16:23:14] Downloaded 25804800/39971592 bytes (64.6%)
[2026-01-22 16:23:14] Downloaded 25886720/39971592 bytes (64.8%)
[2026-01-22 16:23:14] Downloaded 25968640/39971592 bytes (65.0%)
[2026-01-22 16:23:14] Downloaded 26050560/39971592 bytes (65.2%)
[2026-01-22 16:23:14] Downloaded 26132480/39971592 bytes (65.4%)
[2026-01-22 16:23:14] Downloaded 26214400/39971592 bytes (65.6%)
[2026-01-22 16:23:14] Downloaded 26296320/39971592 bytes (65.8%)
[2026-01-22 16:23:14] Downloaded 26378240/39971592 bytes (66.0%)
[2026-01-22 16:23:14] Downloaded 26460160/39971592 bytes (66.2%)
[2026-01-22 16:23:14] Downloaded 26542080/39971592 bytes (66.4%)
[2026-01-22 16:23:14] Downloaded 26624000/39971592 bytes (66.6%)
[2026-01-22 16:23:15] Downloaded 26705920/39971592 bytes (66.8%)
[2026-01-22 16:23:15] Downloaded 26787840/39971592 bytes (67.0%)
[2026-01-22 16:23:15] Downloaded 26869760/39971592 bytes (67.2%)
[2026-01-22 16:23:15] Downloaded 26951680/39971592 bytes (67.4%)
[2026-01-22 16:23:15] Downloaded 27033600/39971592 bytes (67.6%)
[2026-01-22 16:23:15] Downloaded 27115520/39971592 bytes (67.8%)
[2026-01-22 16:23:15] Downloaded 27197440/39971592 bytes (68.0%)
[2026-01-22 16:23:15] Downloaded 27279360/39971592 bytes (68.2%)
[2026-01-22 16:23:15] Downloaded 27361280/39971592 bytes (68.5%)
[2026-01-22 16:23:15] Downloaded 27443200/39971592 bytes (68.7%)
[2026-01-22 16:23:15] Downloaded 27525120/39971592 bytes (68.9%)
[2026-01-22 16:23:15] Downloaded 27607040/39971592 bytes (69.1%)
[2026-01-22 16:23:15] Downloaded 27688960/39971592 bytes (69.3%)
[2026-01-22 16:23:15] Downloaded 27770880/39971592 bytes (69.5%)
[2026-01-22 16:23:16] Downloaded 27852800/39971592 bytes (69.7%)
[2026-01-22 16:23:16] Downloaded 27934720/39971592 bytes (69.9%)
[2026-01-22 16:23:16] Downloaded 28016640/39971592 bytes (70.1%)
[2026-01-22 16:23:16] Downloaded 28098560/39971592 bytes (70.3%)
[2026-01-22 16:23:16] Downloaded 28180480/39971592 bytes (70.5%)
[2026-01-22 16:23:16] Downloaded 28262400/39971592 bytes (70.7%)
[2026-01-22 16:23:16] Downloaded 28344320/39971592 bytes (70.9%)
[2026-01-22 16:23:16] Downloaded 28426240/39971592 bytes (71.1%)
[2026-01-22 16:23:16] Downloaded 28508160/39971592 bytes (71.3%)
[2026-01-22 16:23:16] Downloaded 28590080/39971592 bytes (71.5%)
[2026-01-22 16:23:17] Downloaded 28672000/39971592 bytes (71.7%)
[2026-01-22 16:23:17] Downloaded 28753920/39971592 bytes (71.9%)
[2026-01-22 16:23:17] Downloaded 28835840/39971592 bytes (72.1%)
[2026-01-22 16:23:17] Downloaded 28917760/39971592 bytes (72.3%)
[2026-01-22 16:23:17] Downloaded 28999680/39971592 bytes (72.6%)
[2026-01-22 16:23:17] Downloaded 29081600/39971592 bytes (72.8%)
[2026-01-22 16:23:17] Downloaded 29163520/39971592 bytes (73.0%)
[2026-01-22 16:23:17] Downloaded 29245440/39971592 bytes (73.2%)
[2026-01-22 16:23:17] Downloaded 29327360/39971592 bytes (73.4%)
[2026-01-22 16:23:17] Downloaded 29409280/39971592 bytes (73.6%)
[2026-01-22 16:23:17] Downloaded 29491200/39971592 bytes (73.8%)
[2026-01-22 16:23:17] Downloaded 29573120/39971592 bytes (74.0%)
[2026-01-22 16:23:17] Downloaded 29655040/39971592 bytes (74.2%)
[2026-01-22 16:23:17] Downloaded 29736960/39971592 bytes (74.4%)
[2026-01-22 16:23:17] Downloaded 29818880/39971592 bytes (74.6%)
[2026-01-22 16:23:17] Downloaded 29900800/39971592 bytes (74.8%)
[2026-01-22 16:23:18] Downloaded 29982720/39971592 bytes (75.0%)
[2026-01-22 16:23:18] Downloaded 30064640/39971592 bytes (75.2%)
[2026-01-22 16:23:18] Downloaded 30146560/39971592 bytes (75.4%)
[2026-01-22 16:23:18] Downloaded 30228480/39971592 bytes (75.6%)
[2026-01-22 16:23:18] Downloaded 30310400/39971592 bytes (75.8%)
[2026-01-22 16:23:18] Downloaded 30392320/39971592 bytes (76.0%)
[2026-01-22 16:23:18] Downloaded 30474240/39971592 bytes (76.2%)
[2026-01-22 16:23:18] Downloaded 30556160/39971592 bytes (76.4%)
[2026-01-22 16:23:18] Downloaded 30638080/39971592 bytes (76.6%)
[2026-01-22 16:23:18] Downloaded 30720000/39971592 bytes (76.9%)
[2026-01-22 16:23:18] Downloaded 30801920/39971592 bytes (77.1%)
[2026-01-22 16:23:18] Downloaded 30883840/39971592 bytes (77.3%)
[2026-01-22 16:23:18] Downloaded 30965760/39971592 bytes (77.5%)
[2026-01-22 16:23:18] Downloaded 31047680/39971592 bytes (77.7%)
[2026-01-22 16:23:18] Downloaded 31129600/39971592 bytes (77.9%)
[2026-01-22 16:23:18] Downloaded 31211520/39971592 bytes (78.1%)
[2026-01-22 16:23:19] Downloaded 31293440/39971592 bytes (78.3%)
[2026-01-22 16:23:19] Downloaded 31375360/39971592 bytes (78.5%)
[2026-01-22 16:23:19] Downloaded 31457280/39971592 bytes (78.7%)
[2026-01-22 16:23:19] Downloaded 31539200/39971592 bytes (78.9%)
[2026-01-22 16:23:19] Downloaded 31621120/39971592 bytes (79.1%)
[2026-01-22 16:23:19] Downloaded 31703040/39971592 bytes (79.3%)
[2026-01-22 16:23:19] Downloaded 31784960/39971592 bytes (79.5%)
[2026-01-22 16:23:19] Downloaded 31866880/39971592 bytes (79.7%)
[2026-01-22 16:23:19] Downloaded 31948800/39971592 bytes (79.9%)
[2026-01-22 16:23:19] Downloaded 32030720/39971592 bytes (80.1%)
[2026-01-22 16:23:19] Downloaded 32112640/39971592 bytes (80.3%)
[2026-01-22 16:23:19] Downloaded 32194560/39971592 bytes (80.5%)
[2026-01-22 16:23:19] Downloaded 32276480/39971592 bytes (80.7%)
[2026-01-22 16:23:19] Downloaded 32358400/39971592 bytes (81.0%)
[2026-01-22 16:23:19] Downloaded 32440320/39971592 bytes (81.2%)
[2026-01-22 16:23:19] Downloaded 32522240/39971592 bytes (81.4%)
[2026-01-22 16:23:19] Downloaded 32604160/39971592 bytes (81.6%)
[2026-01-22 16:23:20] Downloaded 32686080/39971592 bytes (81.8%)
[2026-01-22 16:23:20] Downloaded 32768000/39971592 bytes (82.0%)
[2026-01-22 16:23:20] Downloaded 32849920/39971592 bytes (82.2%)
[2026-01-22 16:23:20] Downloaded 32931840/39971592 bytes (82.4%)
[2026-01-22 16:23:20] Downloaded 33013760/39971592 bytes (82.6%)
[2026-01-22 16:23:20] Downloaded 33095680/39971592 bytes (82.8%)
[2026-01-22 16:23:21] Downloaded 33177600/39971592 bytes (83.0%)
[2026-01-22 16:23:21] Downloaded 33259520/39971592 bytes (83.2%)
[2026-01-22 16:23:21] Downloaded 33341440/39971592 bytes (83.4%)
[2026-01-22 16:23:21] Downloaded 33423360/39971592 bytes (83.6%)
[2026-01-22 16:23:21] Downloaded 33505280/39971592 bytes (83.8%)
[2026-01-22 16:23:21] Downloaded 33587200/39971592 bytes (84.0%)
[2026-01-22 16:23:21] Downloaded 33669120/39971592 bytes (84.2%)
[2026-01-22 16:23:21] Downloaded 33751040/39971592 bytes (84.4%)
[2026-01-22 16:23:21] Downloaded 33832960/39971592 bytes (84.6%)
[2026-01-22 16:23:21] Downloaded 33914880/39971592 bytes (84.8%)
[2026-01-22 16:23:21] Downloaded 33996800/39971592 bytes (85.1%)
[2026-01-22 16:23:21] Downloaded 34078720/39971592 bytes (85.3%)
[2026-01-22 16:23:21] Downloaded 34160640/39971592 bytes (85.5%)
[2026-01-22 16:23:21] Downloaded 34242560/39971592 bytes (85.7%)
[2026-01-22 16:23:21] Downloaded 34324480/39971592 bytes (85.9%)
[2026-01-22 16:23:21] Downloaded 34406400/39971592 bytes (86.1%)
[2026-01-22 16:23:21] Downloaded 34488320/39971592 bytes (86.3%)
[2026-01-22 16:23:21] Downloaded 34570240/39971592 bytes (86.5%)
[2026-01-22 16:23:21] Downloaded 34652160/39971592 bytes (86.7%)
[2026-01-22 16:23:21] Downloaded 34734080/39971592 bytes (86.9%)
[2026-01-22 16:23:21] Downloaded 34816000/39971592 bytes (87.1%)
[2026-01-22 16:23:22] Downloaded 34897920/39971592 bytes (87.3%)
[2026-01-22 16:23:22] Downloaded 34979840/39971592 bytes (87.5%)
[2026-01-22 16:23:22] Downloaded 35061760/39971592 bytes (87.7%)
[2026-01-22 16:23:22] Downloaded 35143680/39971592 bytes (87.9%)
[2026-01-22 16:23:22] Downloaded 35225600/39971592 bytes (88.1%)
[2026-01-22 16:23:22] Downloaded 35307520/39971592 bytes (88.3%)
[2026-01-22 16:23:22] Downloaded 35389440/39971592 bytes (88.5%)
[2026-01-22 16:23:22] Downloaded 35471360/39971592 bytes (88.7%)
[2026-01-22 16:23:22] Downloaded 35553280/39971592 bytes (88.9%)
[2026-01-22 16:23:22] Downloaded 35635200/39971592 bytes (89.2%)
[2026-01-22 16:23:22] Downloaded 35717120/39971592 bytes (89.4%)
[2026-01-22 16:23:22] Downloaded 35799040/39971592 bytes (89.6%)
[2026-01-22 16:23:22] Downloaded 35880960/39971592 bytes (89.8%)
[2026-01-22 16:23:22] Downloaded 35962880/39971592 bytes (90.0%)
[2026-01-22 16:23:22] Downloaded 36044800/39971592 bytes (90.2%)
[2026-01-22 16:23:22] Downloaded 36126720/39971592 bytes (90.4%)
[2026-01-22 16:23:22] Downloaded 36208640/39971592 bytes (90.6%)
[2026-01-22 16:23:23] Downloaded 36290560/39971592 bytes (90.8%)
[2026-01-22 16:23:23] Downloaded 36372480/39971592 bytes (91.0%)
[2026-01-22 16:23:23] Downloaded 36454400/39971592 bytes (91.2%)
[2026-01-22 16:23:23] Downloaded 36536320/39971592 bytes (91.4%)
[2026-01-22 16:23:23] Downloaded 36618240/39971592 bytes (91.6%)
[2026-01-22 16:23:23] Downloaded 36700160/39971592 bytes (91.8%)
[2026-01-22 16:23:23] Downloaded 36782080/39971592 bytes (92.0%)
[2026-01-22 16:23:23] Downloaded 36864000/39971592 bytes (92.2%)
[2026-01-22 16:23:23] Downloaded 36945920/39971592 bytes (92.4%)
[2026-01-22 16:23:23] Downloaded 37027840/39971592 bytes (92.6%)
[2026-01-22 16:23:23] Downloaded 37109760/39971592 bytes (92.8%)
[2026-01-22 16:23:23] Downloaded 37191680/39971592 bytes (93.0%)
[2026-01-22 16:23:23] Downloaded 37273600/39971592 bytes (93.3%)
[2026-01-22 16:23:23] Downloaded 37355520/39971592 bytes (93.5%)
[2026-01-22 16:23:23] Downloaded 37437440/39971592 bytes (93.7%)
[2026-01-22 16:23:23] Downloaded 37519360/39971592 bytes (93.9%)
[2026-01-22 16:23:23] Downloaded 37601280/39971592 bytes (94.1%)
[2026-01-22 16:23:23] Downloaded 37683200/39971592 bytes (94.3%)
[2026-01-22 16:23:23] Downloaded 37765120/39971592 bytes (94.5%)
[2026-01-22 16:23:24] Downloaded 37847040/39971592 bytes (94.7%)
[2026-01-22 16:23:24] Downloaded 37928960/39971592 bytes (94.9%)
[2026-01-22 16:23:24] Downloaded 38010880/39971592 bytes (95.1%)
[2026-01-22 16:23:24] Downloaded 38092800/39971592 bytes (95.3%)
[2026-01-22 16:23:24] Downloaded 38174720/39971592 bytes (95.5%)
[2026-01-22 16:23:24] Downloaded 38256640/39971592 bytes (95.7%)
[2026-01-22 16:23:24] Downloaded 38338560/39971592 bytes (95.9%)
[2026-01-22 16:23:24] Downloaded 38420480/39971592 bytes (96.1%)
[2026-01-22 16:23:24] Downloaded 38502400/39971592 bytes (96.3%)
[2026-01-22 16:23:24] Downloaded 38584320/39971592 bytes (96.5%)
[2026-01-22 16:23:24] Downloaded 38666240/39971592 bytes (96.7%)
[2026-01-22 16:23:24] Downloaded 38748160/39971592 bytes (96.9%)
[2026-01-22 16:23:24] Downloaded 38830080/39971592 bytes (97.1%)
[2026-01-22 16:23:24] Downloaded 38912000/39971592 bytes (97.3%)
[2026-01-22 16:23:24] Downloaded 38993920/39971592 bytes (97.6%)
[2026-01-22 16:23:24] Downloaded 39075840/39971592 bytes (97.8%)
[2026-01-22 16:23:24] Downloaded 39157760/39971592 bytes (98.0%)
[2026-01-22 16:23:24] Downloaded 39239680/39971592 bytes (98.2%)
[2026-01-22 16:23:24] Downloaded 39321600/39971592 bytes (98.4%)
[2026-01-22 16:23:24] Downloaded 39403520/39971592 bytes (98.6%)
[2026-01-22 16:23:24] Downloaded 39485440/39971592 bytes (98.8%)
[2026-01-22 16:23:24] Downloaded 39567360/39971592 bytes (99.0%)
[2026-01-22 16:23:25] Downloaded 39649280/39971592 bytes (99.2%)
[2026-01-22 16:23:25] Downloaded 39731200/39971592 bytes (99.4%)
[2026-01-22 16:23:25] Downloaded 39813120/39971592 bytes (99.6%)
[2026-01-22 16:23:25] Downloaded 39895040/39971592 bytes (99.8%)
[2026-01-22 16:23:25] Size verification passed: 39971592 bytes
[2026-01-22 16:23:25] Downloaded file SHA256: 758b2000587dbde32ead1a31a855fd9b06230943a5d6a05eada6e84b4211ffa3
[2026-01-22 16:23:25] Checksum verification passed
[2026-01-22 16:23:25] Download complete: 39971592 bytes
[2026-01-22 16:23:25] EXE replaced successfully
[2026-01-22 16:23:25] Version file updated to 1.0.0
[2026-01-22 16:23:25] Restarting PreservationApp.exe...
[2026-01-22 16:23:25] Application restarted
[2026-01-22 16:23:25] Update completed successfully
